# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
84.8378378378, 16.5249321070, 8.3033700191, 5.5627606439, 4.1923904124, 3.3701165919, 2.8218915899, 2.4302664256
84.9369369369, 16.4076075111, 8.2444173090, 5.5232658587, 4.1626250549, 3.3461892581, 2.8018565733, 2.4130118902
85.0360360360, 16.2904197225, 8.1855333412, 5.4838171267, 4.1328944056, 3.3222898249, 2.7818449186, 2.3957774746
85.1351351351, 16.1733684224, 8.1267179554, 5.4444143405, 4.1031983836, 3.2984182274, 2.7618565714, 2.3785631319
85.2342342342, 16.0564532932, 8.0679709923, 5.4050573934, 4.0735369082, 3.2745744007, 2.7418914776, 2.3613688154
85.3333333333, 15.9396740186, 8.0092922926, 5.3657461788, 4.0439098993, 3.2507582804, 2.7219495831, 2.3441944785
85.4324324324, 15.8230302831, 7.9506816980, 5.3264805905, 4.0143172767, 3.2269698021, 2.7020308340, 2.3270400750
85.5315315315, 15.7065217725, 7.8921390506, 5.2872605227, 3.9847589609, 3.2032089018, 2.6821351767, 2.3099055585
85.6306306306, 15.5901481737, 7.8336641930, 5.2480858700, 3.9552348722, 3.1794755156, 2.6622625577, 2.2927908830
85.7297297297, 15.4739091744, 7.7752569684, 5.2089565274, 3.9257449317, 3.1557695798, 2.6424129237, 2.2756960027
85.8288288288, 15.3578044639, 7.7169172205, 5.1698723901, 3.8962890602, 3.1320910309, 2.6225862216, 2.2586208717
85.9279279279, 15.2418337320, 7.6586447936, 5.1308333539, 3.8668671793, 3.1084398059, 2.6027823985, 2.2415654445
86.0270270270, 15.1259966700, 7.6004395325, 5.0918393147, 3.8374792106, 3.0848158417, 2.5830014015, 2.2245296757
86.1261261261, 15.0102929700, 7.5423012826, 5.0528901690, 3.8081250759, 3.0612190756, 2.5632431783, 2.2075135201
86.2252252252, 14.8947223255, 7.4842298897, 5.0139858135, 3.7788046975, 3.0376494449, 2.5435076763, 2.1905169324
86.3243243243, 14.7792844306, 7.4262252002, 4.9751261454, 3.7495179979, 3.0141068873, 2.5237948435, 2.1735398678
86.4234234234, 14.6639789808, 7.3682870611, 4.9363110619, 3.7202648996, 2.9905913408, 2.5041046277, 2.1565822814
86.5225225225, 14.5488056724, 7.3104153199, 4.8975404611, 3.6910453258, 2.9671027434, 2.4844369771, 2.1396441286
